user_id,age_bucket,retirement_goal,advisor_specialty_preference,approx_savings,profession,owns_house,risk_tolerance_score,state
1247,<30,2-5 yrs,Estate Planning,124067,Student,0,4,TX
1248,<30,10+ yrs,Retirement Planning,100125,Lawyer,0,5,IL
1249,60+,10+ yrs,Retirement Planning,66588,Construction Manager,1,3,FL
1250,40-50,<2 yrs,Entrepreneurial Wealth Management,37325,Teacher,1,1,CA
1251,40-50,5-10 yrs,Management of New Wealth,94942,Financial Analyst,1,3,FL
1252,30-40,2-5 yrs,Life Insurance,351332,Nurse,1,4,IL
1253,<30,5-10 yrs,Entrepreneurial Wealth Management,165700,Accountant,0,4,FL
1254,<30,<2 yrs,I don't know,107069,Retired,0,4,IL
1255,40-50,5-10 yrs,Retirement Planning,167143,Lawyer,1,3,CA
1256,30-40,5-10 yrs,I don't know,47384,Doctor,1,4,NJ
1257,<30,10+ yrs,Tax Aware Investing,41879,Software Engineer,0,5,TX
1258,30-40,10+ yrs,Retirement Planning,33758,Student,0,3,WA
1259,<30,10+ yrs,Entrepreneurial Wealth Management,59115,Sales Manager,0,5,NY
1260,40-50,2-5 yrs,Retirement Planning,45260,Accountant,0,2,MA
1261,30-40,2-5 yrs,Retirement Planning,196309,Financial Analyst,0,3,CA
1262,40-50,10+ yrs,Retirement Planning,43140,Software Engineer,1,4,FL
1263,30-40,2-5 yrs,Management of New Wealth,32130,Data Scientist,0,3,CA
1264,30-40,10+ yrs,Estate Planning,380149,Product Manager,1,4,IL
1265,<30,10+ yrs,Life Insurance,44080,Retired,1,5,WA
1266,<30,5-10 yrs,Entrepreneurial Wealth Management,75976,Retired,0,3,CA
1267,30-40,10+ yrs,Tax Preparation,99328,Accountant,1,3,CA
1268,30-40,<2 yrs,Retirement Planning,23788,Consultant,1,1,WA
1269,40-50,5-10 yrs,I don't know,201175,Small Business Owner,1,3,MA
1270,30-40,10+ yrs,Retirement Planning,117407,Teacher,0,4,TX
1271,40-50,5-10 yrs,Socially Conscious Investing,269021,Accountant,0,3,CA
1272,60+,10+ yrs,Tax Aware Investing,35907,Doctor,0,4,TX
1273,40-50,<2 yrs,Management of New Wealth,72345,Entrepreneur,1,2,CA
1274,<30,5-10 yrs,Socially Conscious Investing,68556,Professor,0,3,IL
1275,30-40,10+ yrs,Socially Conscious Investing,83909,Lawyer,0,4,TX
1276,<30,10+ yrs,Retirement Planning,17869,Software Engineer,0,4,NJ
1277,30-40,2-5 yrs,Retirement Planning,73112,Real Estate Agent,0,3,CA
1278,60+,5-10 yrs,Management of New Wealth,18327,Software Engineer,1,1,TX
1279,<30,10+ yrs,Divorce Planning,91354,Retired,0,5,CA
1280,30-40,2-5 yrs,Life Insurance,9742,Lawyer,1,1,WA
1281,40-50,10+ yrs,Retirement Planning,12501,Financial Analyst,1,3,FL
1282,40-50,10+ yrs,Retirement Planning,138232,Entrepreneur,0,4,CA
1283,40-50,10+ yrs,I don't know,40450,Software Engineer,1,4,CA
1284,<30,10+ yrs,Tax Aware Investing,27198,Student,0,4,NY
1285,30-40,2-5 yrs,Entrepreneurial Wealth Management,207681,Student,0,3,NY
1286,30-40,10+ yrs,Retirement Planning,88864,Data Scientist,1,4,FL
1287,<30,10+ yrs,I don't know,145056,Small Business Owner,0,4,MA
1288,30-40,5-10 yrs,Retirement Planning,56975,Doctor,1,4,WA
1289,<30,10+ yrs,Estate Planning,737975,Lawyer,0,5,CA
1290,<30,5-10 yrs,Tax Preparation,38404,Accountant,0,4,NJ
1291,30-40,2-5 yrs,Management of New Wealth,318076,Doctor,0,2,CA
1292,<30,5-10 yrs,Retirement Planning,62615,Entrepreneur,0,3,CA
1293,40-50,10+ yrs,Management of New Wealth,14927,Retired,1,3,WA
1294,40-50,5-10 yrs,Life Insurance,102187,Student,0,3,NJ
1295,60+,10+ yrs,Tax Aware Investing,87841,Small Business Owner,1,3,FL
1296,<30,10+ yrs,Tax Aware Investing,25688,Financial Analyst,0,4,IL
1297,<30,5-10 yrs,Estate Planning,28853,Data Scientist,0,3,WA
1298,<30,<2 yrs,Socially Conscious Investing,64716,Lawyer,0,3,FL
1299,40-50,10+ yrs,Tax Preparation,90651,Small Business Owner,1,4,NY
1300,40-50,5-10 yrs,Retirement Planning,7160,Construction Manager,1,3,NY
1301,<30,10+ yrs,Estate Planning,170724,Teacher,0,5,IL
1302,60+,5-10 yrs,Retirement Planning,42402,Accountant,1,2,IL
1303,<30,5-10 yrs,Management of New Wealth,19958,Retired,0,2,NJ
1304,40-50,10+ yrs,Socially Conscious Investing,154347,Product Manager,0,4,NY
1305,40-50,5-10 yrs,Tax Aware Investing,64779,Nurse,0,3,WA
1306,60+,5-10 yrs,Tax Aware Investing,197708,Marketing Manager,1,2,FL
1307,40-50,5-10 yrs,I don't know,98140,Consultant,0,3,IL
1308,60+,5-10 yrs,Socially Conscious Investing,66081,Student,1,3,NY
1309,30-40,5-10 yrs,Tax Preparation,57672,Accountant,0,2,WA
1310,60+,10+ yrs,Tax Aware Investing,102174,Nurse,1,3,FL
1311,<30,5-10 yrs,Socially Conscious Investing,45607,Financial Analyst,0,5,FL
1312,60+,5-10 yrs,Management of New Wealth,30720,Product Manager,1,2,WA
1313,40-50,10+ yrs,Estate Planning,114567,Construction Manager,1,4,WA
1314,60+,2-5 yrs,I don't know,58102,Teacher,1,3,CA
1315,30-40,2-5 yrs,I don't know,68200,Data Scientist,0,3,WA
1316,40-50,10+ yrs,Life Insurance,176388,Nurse,0,4,IL
1317,40-50,10+ yrs,Management of New Wealth,59725,Entrepreneur,1,4,NY
1318,40-50,10+ yrs,Estate Planning,67072,Government Employee,1,4,CA
1319,<30,10+ yrs,Retirement Planning,38573,Entrepreneur,0,4,TX
1320,<30,<2 yrs,I don't know,97505,Teacher,0,3,FL
1321,30-40,10+ yrs,Management of New Wealth,90657,Teacher,0,4,IL
1322,<30,5-10 yrs,Management of New Wealth,148850,Student,0,5,CA
1323,60+,5-10 yrs,Retirement Planning,39292,Small Business Owner,1,2,NJ
1324,<30,5-10 yrs,Tax Aware Investing,43825,Retired,0,5,NJ
1325,60+,<2 yrs,I don't know,134985,Product Manager,1,2,FL
1326,30-40,2-5 yrs,Retirement Planning,83032,Construction Manager,0,3,WA
1327,<30,10+ yrs,Estate Planning,29272,Small Business Owner,0,4,NJ
1328,40-50,5-10 yrs,Socially Conscious Investing,214464,Government Employee,1,3,CA
1329,40-50,5-10 yrs,Entrepreneurial Wealth Management,14348,Doctor,0,1,NJ
1330,30-40,<2 yrs,Tax Aware Investing,134035,Retired,1,2,WA
1331,40-50,<2 yrs,Entrepreneurial Wealth Management,21190,Consultant,1,1,NY
1332,40-50,10+ yrs,Socially Conscious Investing,361208,Government Employee,1,4,WA
1333,30-40,5-10 yrs,Entrepreneurial Wealth Management,16479,Software Engineer,1,2,NY
1334,60+,5-10 yrs,Life Insurance,186656,Real Estate Agent,0,2,FL
1335,60+,2-5 yrs,Retirement Planning,61483,Small Business Owner,1,2,NJ
1336,40-50,10+ yrs,Management of New Wealth,47574,Retired,1,4,NJ
1337,<30,2-5 yrs,Retirement Planning,78186,Small Business Owner,0,3,IL
1338,40-50,2-5 yrs,Retirement Planning,116857,Consultant,1,3,FL
1339,<30,5-10 yrs,Entrepreneurial Wealth Management,29320,Professor,0,4,IL
1340,<30,5-10 yrs,Estate Planning,31754,Consultant,0,5,IL
1341,30-40,2-5 yrs,Retirement Planning,118734,Teacher,1,3,TX
1342,30-40,10+ yrs,Retirement Planning,14234,Nurse,0,3,FL
1343,60+,10+ yrs,Retirement Planning,39112,Lawyer,1,4,NJ
1344,40-50,10+ yrs,Entrepreneurial Wealth Management,1021332,Professor,1,4,CA
1345,40-50,5-10 yrs,Retirement Planning,27688,Government Employee,1,2,FL
1346,30-40,<2 yrs,I don't know,185910,Government Employee,0,2,NY
1347,30-40,2-5 yrs,I don't know,39051,Software Engineer,0,3,IL
1348,30-40,10+ yrs,Socially Conscious Investing,104625,Doctor,1,4,CA
1349,60+,10+ yrs,Retirement Planning,119243,Lawyer,0,2,TX
1350,<30,10+ yrs,Entrepreneurial Wealth Management,182784,Nurse,0,5,CA
1351,60+,<2 yrs,Retirement Planning,55258,Doctor,1,1,NY
1352,40-50,5-10 yrs,Tax Aware Investing,396327,Consultant,1,3,TX
1353,30-40,<2 yrs,Retirement Planning,38932,Marketing Manager,1,2,TX
1354,40-50,10+ yrs,Management of New Wealth,81699,Marketing Manager,1,4,TX
1355,30-40,10+ yrs,Divorce Planning,82516,Professor,0,3,CA
1356,60+,10+ yrs,Socially Conscious Investing,24106,Accountant,1,2,WA
1357,60+,5-10 yrs,Socially Conscious Investing,51160,Real Estate Agent,0,2,NY
1358,30-40,5-10 yrs,I don't know,76524,Data Scientist,0,3,WA
1359,30-40,10+ yrs,Life Insurance,44850,Accountant,0,4,IL
1360,40-50,10+ yrs,Management of New Wealth,595306,Doctor,1,4,CA
1361,60+,<2 yrs,Life Insurance,31108,Nurse,1,1,TX
1362,<30,5-10 yrs,Estate Planning,191277,Teacher,0,3,WA
1363,40-50,2-5 yrs,Life Insurance,143030,Student,1,3,IL
1364,40-50,5-10 yrs,Retirement Planning,65350,Teacher,1,3,NY
1365,40-50,5-10 yrs,Retirement Planning,30373,Entrepreneur,0,3,TX
1366,<30,10+ yrs,Life Insurance,33142,Lawyer,0,5,TX
1367,40-50,5-10 yrs,Estate Planning,41515,Small Business Owner,0,3,NJ
1368,60+,2-5 yrs,I don't know,13264,Software Engineer,1,2,WA
1369,<30,5-10 yrs,Retirement Planning,26819,Professor,0,3,NY
1370,30-40,10+ yrs,I don't know,17426,Teacher,1,3,CA
1371,60+,10+ yrs,I don't know,222189,Software Engineer,1,4,CA
1372,<30,5-10 yrs,Retirement Planning,115452,Construction Manager,0,4,WA
1373,60+,10+ yrs,Divorce Planning,134238,Financial Analyst,0,3,FL
1374,30-40,10+ yrs,Estate Planning,112414,Doctor,0,3,WA
1375,30-40,2-5 yrs,I don't know,76900,Financial Analyst,1,4,TX
1376,60+,<2 yrs,Estate Planning,246375,Sales Manager,0,1,IL
1377,30-40,10+ yrs,Life Insurance,38189,Student,0,4,CA
1378,30-40,10+ yrs,Estate Planning,72838,Entrepreneur,1,4,WA
1379,30-40,10+ yrs,Retirement Planning,129618,Construction Manager,0,4,TX
1380,40-50,10+ yrs,Retirement Planning,20149,Lawyer,0,4,NJ
1381,<30,10+ yrs,Estate Planning,1074031,Consultant,1,5,CA
1382,30-40,5-10 yrs,Life Insurance,67894,Accountant,1,3,IL
1383,60+,<2 yrs,Management of New Wealth,75191,Small Business Owner,1,1,TX
1384,30-40,2-5 yrs,Tax Preparation,205087,Government Employee,0,4,NY
1385,40-50,5-10 yrs,Retirement Planning,150762,Data Scientist,0,4,TX
1386,30-40,10+ yrs,Estate Planning,68478,Product Manager,1,4,FL
1387,40-50,10+ yrs,Tax Aware Investing,74392,Retired,1,5,CA
1388,<30,10+ yrs,Divorce Planning,17090,Real Estate Agent,0,3,CA
1389,60+,2-5 yrs,I don't know,40101,Small Business Owner,1,3,TX
1390,30-40,10+ yrs,Estate Planning,105396,Retired,0,4,MA
1391,30-40,<2 yrs,Tax Aware Investing,98666,Software Engineer,0,3,TX
1392,<30,5-10 yrs,Retirement Planning,198600,Sales Manager,0,4,TX
1393,<30,10+ yrs,Tax Preparation,59370,Small Business Owner,0,5,CA
1394,30-40,10+ yrs,Management of New Wealth,18985,Government Employee,0,3,CA
1395,30-40,10+ yrs,Life Insurance,171280,Construction Manager,0,3,NJ
1396,60+,2-5 yrs,Retirement Planning,240982,Data Scientist,1,2,CA
1397,30-40,5-10 yrs,Life Insurance,148511,Retired,1,3,IL
1398,30-40,5-10 yrs,Tax Preparation,57109,Professor,1,2,TX
1399,40-50,5-10 yrs,Retirement Planning,169388,Software Engineer,1,4,WA
1400,40-50,10+ yrs,Management of New Wealth,1448471,Software Engineer,1,5,NY
1401,<30,10+ yrs,Socially Conscious Investing,73396,Professor,0,5,NJ
1402,<30,10+ yrs,Estate Planning,20321,Entrepreneur,0,4,TX
1403,<30,2-5 yrs,Entrepreneurial Wealth Management,39040,Entrepreneur,0,4,NY
1404,40-50,10+ yrs,Estate Planning,116183,Consultant,1,4,CA
1405,40-50,<2 yrs,Entrepreneurial Wealth Management,15610,Government Employee,1,1,TX
1406,30-40,10+ yrs,Management of New Wealth,77069,Accountant,1,5,CA
1407,60+,5-10 yrs,Retirement Planning,93181,Data Scientist,1,3,MA
1408,60+,5-10 yrs,Management of New Wealth,263447,Government Employee,1,2,WA
1409,40-50,5-10 yrs,Management of New Wealth,215168,Student,1,4,MA
1410,60+,10+ yrs,Retirement Planning,144080,Entrepreneur,1,3,TX
1411,<30,<2 yrs,Socially Conscious Investing,9448,Small Business Owner,0,2,NJ
1412,<30,5-10 yrs,Estate Planning,151591,Real Estate Agent,0,5,NJ
1413,30-40,10+ yrs,Tax Aware Investing,124861,Accountant,1,4,NY
1414,<30,5-10 yrs,Tax Aware Investing,83312,Doctor,0,4,IL
1415,40-50,2-5 yrs,Estate Planning,13943,Nurse,0,2,TX
1416,60+,5-10 yrs,Retirement Planning,32889,Doctor,0,2,NY
1417,<30,5-10 yrs,I don't know,23152,Nurse,0,3,CA
1418,<30,10+ yrs,Retirement Planning,10791,Nurse,0,4,NY
1419,30-40,10+ yrs,Life Insurance,65997,Sales Manager,0,4,MA
1420,60+,5-10 yrs,Management of New Wealth,32272,Retired,1,2,CA
1421,30-40,10+ yrs,Tax Preparation,702763,Financial Analyst,0,4,MA
1422,30-40,5-10 yrs,Retirement Planning,56846,Retired,0,4,FL
1423,<30,<2 yrs,I don't know,212007,Product Manager,0,2,IL
1424,<30,2-5 yrs,Management of New Wealth,16119,Small Business Owner,1,2,FL
1425,60+,5-10 yrs,Entrepreneurial Wealth Management,41065,Entrepreneur,1,1,IL
1426,60+,2-5 yrs,Retirement Planning,72200,Accountant,1,3,WA
1427,<30,10+ yrs,Socially Conscious Investing,29221,Data Scientist,0,4,WA
1428,60+,10+ yrs,Tax Preparation,45252,Government Employee,0,4,WA
1429,40-50,2-5 yrs,Tax Aware Investing,54385,Entrepreneur,0,3,CA
1430,60+,10+ yrs,Estate Planning,53609,Software Engineer,1,3,CA
1431,30-40,10+ yrs,Retirement Planning,351374,Product Manager,0,4,TX
1432,30-40,10+ yrs,Tax Preparation,93004,Nurse,1,3,MA
1433,30-40,10+ yrs,I don't know,101880,Software Engineer,1,4,NY
1434,40-50,5-10 yrs,Estate Planning,107547,Product Manager,0,3,CA
1435,<30,10+ yrs,Divorce Planning,114847,Student,0,5,WA
1436,<30,10+ yrs,Management of New Wealth,61414,Financial Analyst,0,5,MA
1437,30-40,10+ yrs,Estate Planning,49579,Government Employee,0,3,TX
1438,40-50,2-5 yrs,I don't know,76890,Professor,1,2,NY
1439,<30,2-5 yrs,Entrepreneurial Wealth Management,187423,Student,0,4,IL
1440,40-50,5-10 yrs,Life Insurance,182337,Nurse,1,3,TX
1441,60+,2-5 yrs,Retirement Planning,53297,Accountant,1,1,NY
1442,<30,<2 yrs,Management of New Wealth,132066,Product Manager,0,3,WA
1443,40-50,10+ yrs,Retirement Planning,55540,Entrepreneur,1,3,NJ
1444,30-40,<2 yrs,Estate Planning,68219,Teacher,1,2,IL
1445,60+,10+ yrs,Estate Planning,43210,Doctor,0,3,WA
1446,<30,5-10 yrs,Entrepreneurial Wealth Management,56191,Student,1,5,TX
1447,40-50,10+ yrs,Entrepreneurial Wealth Management,221282,Entrepreneur,1,5,IL
1448,60+,5-10 yrs,Estate Planning,71910,Sales Manager,1,2,CA
1449,60+,<2 yrs,Tax Aware Investing,74738,Student,1,1,IL
1450,40-50,10+ yrs,Entrepreneurial Wealth Management,17988,Teacher,1,2,NY
1451,30-40,10+ yrs,Retirement Planning,50095,Student,1,5,NY
1452,40-50,10+ yrs,Tax Preparation,53253,Government Employee,1,4,TX
1453,60+,5-10 yrs,Tax Aware Investing,31375,Teacher,0,1,NY
1454,40-50,5-10 yrs,Retirement Planning,67474,Financial Analyst,1,2,TX
1455,<30,10+ yrs,I don't know,44969,Marketing Manager,0,5,FL
1456,60+,2-5 yrs,Socially Conscious Investing,71110,Small Business Owner,0,2,FL
1457,40-50,10+ yrs,Estate Planning,73817,Teacher,1,5,NY
1458,40-50,5-10 yrs,Retirement Planning,27996,Retired,0,2,CA
1459,<30,<2 yrs,I don't know,46220,Sales Manager,0,3,FL
1460,40-50,5-10 yrs,Entrepreneurial Wealth Management,70943,Data Scientist,1,3,IL
1461,30-40,2-5 yrs,Retirement Planning,192118,Lawyer,1,3,NY
1462,40-50,10+ yrs,Tax Aware Investing,83370,Small Business Owner,1,4,FL
1463,<30,10+ yrs,Tax Preparation,36470,Product Manager,0,5,NJ
1464,40-50,2-5 yrs,Retirement Planning,94760,Consultant,1,3,NY
1465,60+,10+ yrs,Tax Preparation,307673,Consultant,1,3,TX
1466,<30,<2 yrs,Tax Aware Investing,151000,Financial Analyst,1,4,MA
1467,60+,5-10 yrs,Socially Conscious Investing,108312,Doctor,0,1,WA
1468,30-40,<2 yrs,Tax Preparation,127138,Small Business Owner,0,2,CA
1469,60+,10+ yrs,Retirement Planning,241822,Software Engineer,1,3,CA
1470,40-50,10+ yrs,Entrepreneurial Wealth Management,174218,Teacher,1,4,WA
1471,40-50,10+ yrs,Tax Aware Investing,110203,Financial Analyst,0,3,MA
1472,40-50,10+ yrs,Retirement Planning,173126,Doctor,1,4,FL
1473,60+,10+ yrs,I don't know,24997,Retired,0,1,NY
1474,30-40,10+ yrs,Estate Planning,17119,Construction Manager,1,2,WA
1475,30-40,10+ yrs,Tax Preparation,76220,Sales Manager,0,4,NJ
1476,40-50,10+ yrs,Retirement Planning,70390,Data Scientist,0,4,FL
1477,60+,5-10 yrs,Management of New Wealth,40557,Construction Manager,1,3,NY
1478,40-50,2-5 yrs,Life Insurance,139144,Nurse,0,3,NY
1479,40-50,5-10 yrs,Retirement Planning,12374,Data Scientist,1,2,FL
1480,30-40,2-5 yrs,Divorce Planning,40892,Teacher,0,3,CA
1481,60+,10+ yrs,Management of New Wealth,42767,Entrepreneur,1,3,FL
1482,<30,5-10 yrs,Retirement Planning,15173,Professor,0,2,FL
1483,40-50,10+ yrs,Management of New Wealth,254042,Real Estate Agent,1,4,NJ
1484,<30,<2 yrs,Management of New Wealth,19471,Software Engineer,0,2,CA
1485,30-40,2-5 yrs,Retirement Planning,38967,Nurse,1,3,FL
1486,30-40,5-10 yrs,Estate Planning,149818,Marketing Manager,1,4,NJ
1487,30-40,10+ yrs,Retirement Planning,118354,Accountant,1,5,TX
1488,40-50,5-10 yrs,Estate Planning,24407,Product Manager,0,3,NJ
1489,30-40,5-10 yrs,Life Insurance,122300,Sales Manager,1,4,NY
1490,30-40,10+ yrs,Estate Planning,85888,Lawyer,0,4,IL
1491,30-40,10+ yrs,I don't know,540220,Teacher,1,4,WA
1492,30-40,5-10 yrs,Retirement Planning,95182,Sales Manager,0,3,MA
1493,30-40,5-10 yrs,Estate Planning,58272,Entrepreneur,1,4,MA
1494,<30,2-5 yrs,Life Insurance,30612,Teacher,1,4,NY
1495,40-50,10+ yrs,Management of New Wealth,33866,Accountant,0,4,IL
1496,40-50,2-5 yrs,Management of New Wealth,31470,Nurse,1,2,FL
1497,40-50,5-10 yrs,Tax Aware Investing,227291,Doctor,1,3,NY
1498,30-40,<2 yrs,Retirement Planning,67250,Professor,0,2,NJ
1499,30-40,2-5 yrs,Retirement Planning,110053,Small Business Owner,1,3,NJ
1500,60+,10+ yrs,I don't know,258544,Marketing Manager,1,4,WA
1501,30-40,2-5 yrs,Retirement Planning,7921,Data Scientist,0,1,FL
1502,30-40,<2 yrs,Entrepreneurial Wealth Management,209187,Doctor,0,3,TX
1503,<30,5-10 yrs,Tax Preparation,69553,Entrepreneur,0,3,WA
1504,30-40,<2 yrs,Retirement Planning,97884,Marketing Manager,0,3,TX
1505,30-40,<2 yrs,Management of New Wealth,31396,Financial Analyst,0,2,IL
1506,30-40,10+ yrs,Entrepreneurial Wealth Management,33536,Real Estate Agent,1,4,FL
1507,40-50,10+ yrs,Entrepreneurial Wealth Management,102740,Small Business Owner,0,3,MA
1508,40-50,10+ yrs,Retirement Planning,565880,Sales Manager,1,4,NY
1509,40-50,10+ yrs,Retirement Planning,163240,Doctor,0,5,NY
1510,40-50,10+ yrs,Retirement Planning,206689,Real Estate Agent,1,3,TX
1511,60+,<2 yrs,Tax Aware Investing,55670,Small Business Owner,1,1,TX
1512,40-50,10+ yrs,Management of New Wealth,38554,Retired,1,4,NJ
1513,60+,10+ yrs,Entrepreneurial Wealth Management,32770,Financial Analyst,1,2,TX
1514,<30,10+ yrs,Retirement Planning,42640,Financial Analyst,0,4,CA
1515,<30,5-10 yrs,Life Insurance,10430,Student,1,3,TX
1516,<30,2-5 yrs,Tax Preparation,34460,Construction Manager,0,4,CA
1517,40-50,10+ yrs,Retirement Planning,39961,Retired,1,4,NY
1518,60+,10+ yrs,Socially Conscious Investing,56510,Product Manager,1,4,NY
1519,30-40,10+ yrs,Tax Preparation,74501,Sales Manager,0,4,CA
1520,60+,2-5 yrs,Entrepreneurial Wealth Management,91693,Doctor,1,1,NY
1521,<30,2-5 yrs,Tax Preparation,65288,Small Business Owner,0,4,CA
1522,60+,2-5 yrs,Tax Aware Investing,39210,Real Estate Agent,1,2,NJ
1523,30-40,10+ yrs,Retirement Planning,11304,Product Manager,1,3,CA
1524,<30,2-5 yrs,Tax Aware Investing,39427,Doctor,0,4,NY
1525,30-40,<2 yrs,Management of New Wealth,27578,Sales Manager,0,2,WA
1526,30-40,10+ yrs,Life Insurance,100655,Nurse,0,4,FL
1527,30-40,<2 yrs,Socially Conscious Investing,149995,Small Business Owner,1,1,NY
1528,30-40,10+ yrs,Entrepreneurial Wealth Management,154000,Lawyer,1,4,NY
1529,60+,5-10 yrs,Management of New Wealth,130778,Financial Analyst,1,2,FL
1530,40-50,10+ yrs,Tax Preparation,58678,Nurse,1,5,FL
1531,30-40,10+ yrs,I don't know,41367,Software Engineer,0,5,NY
1532,40-50,10+ yrs,Tax Aware Investing,33779,Sales Manager,0,4,CA
1533,40-50,10+ yrs,I don't know,17038,Doctor,1,3,WA
1534,30-40,<2 yrs,Socially Conscious Investing,161565,Financial Analyst,1,2,FL
1535,30-40,<2 yrs,Retirement Planning,56543,Retired,0,2,TX
1536,<30,2-5 yrs,Entrepreneurial Wealth Management,21553,Retired,1,3,CA
1537,<30,10+ yrs,I don't know,31450,Lawyer,0,5,NY
1538,40-50,10+ yrs,Management of New Wealth,30324,Product Manager,1,4,TX
1539,<30,5-10 yrs,Management of New Wealth,68783,Accountant,0,4,WA
1540,40-50,10+ yrs,Tax Preparation,172943,Government Employee,1,4,NY
1541,40-50,2-5 yrs,Entrepreneurial Wealth Management,48378,Product Manager,1,3,WA
1542,<30,10+ yrs,Socially Conscious Investing,8714,Software Engineer,1,4,CA
1543,40-50,10+ yrs,Divorce Planning,55811,Consultant,0,4,TX
1544,30-40,2-5 yrs,Estate Planning,57493,Accountant,0,3,NY
1545,60+,5-10 yrs,Estate Planning,54044,Product Manager,1,2,FL
1546,30-40,<2 yrs,Estate Planning,37619,Entrepreneur,0,1,TX
1547,60+,10+ yrs,Management of New Wealth,80474,Financial Analyst,0,2,IL
1548,40-50,5-10 yrs,I don't know,70229,Marketing Manager,0,3,FL
1549,<30,2-5 yrs,Management of New Wealth,64708,Retired,0,3,TX
1550,40-50,5-10 yrs,I don't know,95930,Retired,1,3,IL
1551,60+,5-10 yrs,Retirement Planning,44943,Entrepreneur,1,2,NY
1552,40-50,5-10 yrs,Life Insurance,42705,Real Estate Agent,1,2,FL
1553,60+,10+ yrs,Divorce Planning,229145,Data Scientist,1,4,NY
1554,60+,<2 yrs,Tax Preparation,109471,Government Employee,1,1,TX
1555,30-40,10+ yrs,Management of New Wealth,139281,Software Engineer,0,4,NJ
1556,<30,10+ yrs,Management of New Wealth,199484,Nurse,0,5,CA
1557,40-50,5-10 yrs,Entrepreneurial Wealth Management,106228,Accountant,0,2,WA
1558,30-40,<2 yrs,Divorce Planning,152596,Entrepreneur,1,2,WA
1559,60+,10+ yrs,Socially Conscious Investing,15971,Teacher,1,3,TX
1560,60+,10+ yrs,Entrepreneurial Wealth Management,79517,Student,1,2,NY
1561,30-40,2-5 yrs,Estate Planning,56137,Financial Analyst,1,3,NJ
1562,30-40,5-10 yrs,Retirement Planning,299513,Student,0,4,WA
1563,40-50,2-5 yrs,Entrepreneurial Wealth Management,152494,Financial Analyst,1,3,CA
1564,30-40,10+ yrs,Estate Planning,37518,Software Engineer,1,4,WA
1565,60+,2-5 yrs,Divorce Planning,92550,Construction Manager,1,2,WA
1566,30-40,5-10 yrs,Retirement Planning,76950,Retired,1,4,TX
1567,40-50,10+ yrs,Tax Aware Investing,99598,Sales Manager,1,4,NJ
1568,<30,10+ yrs,Estate Planning,26450,Construction Manager,0,5,TX
1569,40-50,5-10 yrs,Socially Conscious Investing,91492,Doctor,0,3,FL
1570,30-40,5-10 yrs,Life Insurance,53888,Product Manager,0,4,CA
1571,40-50,10+ yrs,Retirement Planning,85323,Doctor,0,5,CA
1572,<30,<2 yrs,Estate Planning,34477,Consultant,0,3,NJ
1573,40-50,<2 yrs,Tax Aware Investing,39083,Accountant,1,2,NY
1574,60+,10+ yrs,Retirement Planning,190319,Marketing Manager,1,3,FL
1575,<30,<2 yrs,Life Insurance,25683,Nurse,0,2,WA
1576,<30,10+ yrs,Socially Conscious Investing,27447,Sales Manager,0,5,CA
1577,<30,10+ yrs,Tax Preparation,63169,Consultant,0,4,MA
1578,40-50,2-5 yrs,I don't know,33034,Data Scientist,0,3,FL
